"","sub","decision","reward","effort","agent","success","grupo"
"4697","9593",1,2,2,1,0,1
"4698","9593",1,3,2,1,0,1
"4699","9593",1,1,3,1,0,1
"4700","9593",1,2,3,1,0,1
"4701","9593",1,3,3,1,0,1
"4702","9593",1,1,4,1,0,1
"4703","9593",1,2,4,1,1,1
"4704","9593",1,3,4,1,0,1
"4705","9620",1,1,1,0,0,1
"4706","9620",1,2,1,0,0,1
"4707","9620",1,3,1,0,0,1
"4708","9620",1,1,2,0,0,1
"4709","9620",1,2,2,0,0,1
"4710","9620",1,3,2,0,0,1
"4711","9620",1,1,3,0,0,1
"4712","9620",1,2,3,0,0,1
"4713","9620",1,3,3,0,0,1
"4714","9620",1,1,4,0,1,1
"4715","9620",1,2,4,0,1,1
"4716","9620",1,3,4,0,0,1
"4717","9620",0,1,1,0,0,1
"4718","9620",1,2,1,0,0,1
"4719","9620",1,3,1,0,0,1
"4720","9620",1,1,2,0,0,1
"4721","9620",1,2,2,0,0,1
"4722","9620",1,3,2,0,0,1
"4723","9620",1,1,3,0,0,1
"4724","9620",1,2,3,0,0,1
"4725","9620",1,3,3,0,0,1
"4726","9620",1,1,4,0,0,1
"4727","9620",1,2,4,0,0,1
"4728","9620",1,3,4,0,0,1
"4729","9620",1,1,1,1,0,1
"4730","9620",1,2,1,1,0,1
"4731","9620",1,3,1,1,0,1
"4732","9620",1,1,2,1,0,1
"4733","9620",1,2,2,1,0,1
"4734","9620",1,3,2,1,0,1
"4735","9620",1,1,3,1,0,1
"4736","9620",1,2,3,1,0,1
"4737","9620",1,3,3,1,0,1
"4738","9620",1,1,4,1,0,1
"4739","9620",1,2,4,1,0,1
"4740","9620",0,3,4,1,0,1
"4741","9620",1,1,1,1,0,1
"4742","9620",1,2,1,1,0,1
"4743","9620",1,3,1,1,0,1
"4744","9620",1,1,2,1,0,1
"4745","9620",1,2,2,1,0,1
"4746","9620",1,3,2,1,0,1
"4747","9620",1,1,3,1,0,1
"4748","9620",2,2,3,1,0,1
"4749","9620",1,3,3,1,0,1
"4750","9620",1,1,4,1,0,1
"4751","9620",1,2,4,1,0,1
"4752","9620",1,3,4,1,1,1
"4753","9779",1,1,1,0,0,0
"4754","9779",1,2,1,0,0,0
"4755","9779",1,3,1,0,0,0
"4756","9779",1,1,2,0,0,0
"4757","9779",1,2,2,0,0,0
"4758","9779",1,3,2,0,0,0
"4759","9779",1,1,3,0,0,0
"4760","9779",1,2,3,0,0,0
"4761","9779",1,3,3,0,0,0
"4762","9779",1,1,4,0,0,0
"4763","9779",2,2,4,0,0,0
"4764","9779",1,3,4,0,0,0
"4765","9779",0,1,1,0,0,0
"4766","9779",0,2,1,0,0,0
"4767","9779",1,3,1,0,0,0
"4768","9779",1,1,2,0,0,0
"4769","9779",1,2,2,0,0,0
"4770","9779",1,3,2,0,0,0
"4771","9779",1,1,3,0,0,0
"4772","9779",0,2,3,0,0,0
"4773","9779",1,3,3,0,0,0
"4774","9779",1,1,4,0,1,0
"4775","9779",1,2,4,0,0,0
"4776","9779",1,3,4,0,0,0
"4777","9779",1,1,1,1,0,0
"4778","9779",1,2,1,1,0,0
"4779","9779",1,3,1,1,0,0
"4780","9779",1,1,2,1,0,0
"4781","9779",1,2,2,1,0,0
"4782","9779",1,3,2,1,0,0
"4783","9779",0,1,3,1,0,0
"4784","9779",1,2,3,1,0,0
"4785","9779",1,3,3,1,0,0
"4786","9779",2,1,4,1,0,0
"4787","9779",1,2,4,1,0,0
"4788","9779",0,3,4,1,0,0
"4789","9779",1,1,1,1,0,0
"4790","9779",1,2,1,1,0,0
"4791","9779",1,3,1,1,0,0
"4792","9779",1,1,2,1,0,0
"4793","9779",1,2,2,1,0,0
"4794","9779",0,3,2,1,0,0
"4795","9779",1,1,3,1,0,0
"4796","9779",1,2,3,1,0,0
"4797","9779",1,3,3,1,0,0
"4798","9779",1,1,4,1,0,0
"4799","9779",0,2,4,1,0,0
"4800","9779",0,3,4,1,0,0
"4801","9912",1,1,1,0,0,1
"4802","9912",1,2,1,0,0,1
"4803","9912",1,3,1,0,0,1
"4804","9912",1,1,2,0,0,1
"4805","9912",1,2,2,0,0,1
"4806","9912",1,3,2,0,0,1
"4807","9912",1,1,3,0,0,1
"4808","9912",1,2,3,0,0,1
"4809","9912",1,3,3,0,0,1
"4810","9912",1,1,4,0,0,1
"4811","9912",1,2,4,0,0,1
"4812","9912",1,3,4,0,0,1
"4813","9912",1,1,1,0,0,1
"4814","9912",1,2,1,0,0,1
"4815","9912",1,3,1,0,0,1
"4816","9912",1,1,2,0,0,1
"4817","9912",1,2,2,0,1,1
"4818","9912",1,3,2,0,1,1
"4819","9912",1,1,3,0,0,1
"4820","9912",1,2,3,0,0,1
"4821","9912",1,3,3,0,0,1
"4822","9912",1,1,4,0,0,1
"4823","9912",1,2,4,0,0,1
"4824","9912",1,3,4,0,0,1
"4825","9912",0,1,1,1,0,1
"4826","9912",1,2,1,1,0,1
"4827","9912",0,3,1,1,0,1
"4828","9912",1,1,2,1,0,1
"4829","9912",2,2,2,1,0,1
"4830","9912",2,3,2,1,0,1
"4831","9912",0,1,3,1,0,1
"4832","9912",0,2,3,1,0,1
"4833","9912",1,3,3,1,0,1
"4834","9912",1,1,4,1,0,1
"4835","9912",0,2,4,1,0,1
"4836","9912",0,3,4,1,0,1
"4837","9912",2,1,1,1,0,1
"4838","9912",1,2,1,1,0,1
"4839","9912",2,3,1,1,0,1
"4840","9912",2,1,2,1,0,1
"4841","9912",1,2,2,1,1,1
"4842","9912",0,3,2,1,0,1
"4843","9912",2,1,3,1,0,1
"4844","9912",1,2,3,1,1,1
"4845","9912",0,3,3,1,0,1
"4846","9912",1,1,4,1,1,1
"4847","9912",1,2,4,1,1,1
"4848","9912",2,3,4,1,0,1
