sub,decision,reward,effort,agent,Interoception
156,1,5,4,1,0.012810815
156,1,2,3,1,0.012810815
156,1,6,5,1,0.012810815
156,0,3,5,2,0.012810815
156,0,5,6,2,0.012810815
156,1,5,5,1,0.012810815
156,0,2,4,1,0.012810815
156,0,6,6,2,0.012810815
156,1,4,2,1,0.012810815
156,0,2,3,2,0.012810815
156,0,3,5,2,0.012810815
156,0,2,2,2,0.012810815
156,0,2,6,2,0.012810815
156,0,6,5,2,0.012810815
156,1,3,4,1,0.012810815
156,1,6,3,2,0.012810815
156,1,2,2,2,0.012810815
156,0,2,6,2,0.012810815
156,1,5,2,1,0.012810815
156,0,5,5,2,0.012810815
156,1,6,2,1,0.012810815
156,0,6,4,2,0.012810815
156,1,6,5,1,0.012810815
156,1,4,2,2,0.012810815
156,0,3,6,2,0.012810815
156,1,4,3,2,0.012810815
156,1,3,2,1,0.012810815
156,0,2,5,2,0.012810815
156,1,6,2,2,0.012810815
156,1,5,3,1,0.012810815
156,0,3,3,2,0.012810815
156,1,6,3,2,0.012810815
156,1,4,2,1,0.012810815
156,1,2,2,1,0.012810815
156,0,2,5,1,0.012810815
156,1,4,6,1,0.012810815
156,1,4,2,2,0.012810815
156,1,2,2,1,0.012810815
156,1,4,4,1,0.012810815
156,1,6,4,2,0.012810815
156,0,6,4,2,0.012810815
156,1,5,5,1,0.012810815
156,0,3,5,1,0.012810815
156,0,6,6,2,0.012810815
156,1,3,5,1,0.012810815
156,1,5,3,1,0.012810815
156,0,2,6,1,0.012810815
156,0,4,4,2,0.012810815
156,1,4,3,1,0.012810815
156,0,5,2,2,0.012810815
156,0,4,3,2,0.012810815
156,1,3,3,1,0.012810815
156,1,5,3,1,0.012810815
156,0,2,3,2,0.012810815
156,1,4,3,1,0.012810815
156,0,2,4,1,0.012810815
156,1,6,4,1,0.012810815
156,1,3,4,1,0.012810815
156,0,4,6,1,0.012810815
156,0,6,5,2,0.012810815
156,0,4,5,1,0.012810815
157,1,4,6,2,0.08545321
157,1,2,4,1,0.08545321
157,1,6,2,2,0.08545321
157,1,4,4,1,0.08545321
157,1,6,2,2,0.08545321
157,1,3,5,1,0.08545321
157,1,3,2,2,0.08545321
157,1,4,5,2,0.08545321
157,0,5,5,2,0.08545321
157,0,4,6,2,0.08545321
157,0,6,3,1,0.08545321
157,0,3,5,2,0.08545321
157,1,5,6,1,0.08545321
157,1,6,3,1,0.08545321
157,1,5,6,1,0.08545321
157,0,5,4,2,0.08545321
157,1,5,2,1,0.08545321
157,1,5,6,1,0.08545321
157,1,3,3,1,0.08545321
157,0,3,6,2,0.08545321
157,0,3,4,2,0.08545321
157,0,5,6,2,0.08545321
157,1,4,2,1,0.08545321
157,1,4,2,2,0.08545321
157,0,3,4,2,0.08545321
157,1,5,4,1,0.08545321
157,0,2,4,2,0.08545321
157,1,3,4,1,0.08545321
157,0,2,3,2,0.08545321
157,1,6,4,1,0.08545321
157,1,5,2,2,0.08545321
157,0,2,6,1,0.08545321
157,1,4,4,1,0.08545321
157,0,4,5,2,0.08545321
157,1,6,5,1,0.08545321
157,1,5,4,1,0.08545321
157,1,6,6,1,0.08545321
157,1,2,5,1,0.08545321
157,1,5,3,2,0.08545321
157,1,3,6,1,0.08545321
157,0,3,4,2,0.08545321
157,0,4,5,2,0.08545321
157,1,6,6,1,0.08545321
157,0,2,6,1,0.08545321
157,1,6,3,1,0.08545321
157,1,6,2,1,0.08545321
157,1,6,6,2,0.08545321
157,1,3,3,1,0.08545321
157,1,5,3,2,0.08545321
157,0,4,4,2,0.08545321
157,0,3,3,2,0.08545321
157,1,3,2,1,0.08545321
157,1,2,3,1,0.08545321
157,1,6,2,1,0.08545321
157,1,5,5,1,0.08545321
157,0,2,4,2,0.08545321
157,1,3,6,1,0.08545321
157,0,5,5,2,0.08545321
157,1,4,6,1,0.08545321
157,0,2,4,2,0.08545321
157,0,2,5,2,0.08545321
157,1,5,3,2,0.08545321
157,0,4,4,2,0.08545321
157,1,3,3,2,0.08545321
157,1,6,4,1,0.08545321
157,0,6,5,2,0.08545321
157,1,2,2,1,0.08545321
157,0,5,6,2,0.08545321
157,0,5,4,2,0.08545321
157,1,3,6,1,0.08545321
157,1,5,2,2,0.08545321
157,1,4,3,2,0.08545321
157,1,6,3,2,0.08545321
157,1,2,2,2,0.08545321
157,0,4,6,2,0.08545321
157,0,2,5,1,0.08545321
157,1,5,2,1,0.08545321
157,1,3,2,1,0.08545321
157,1,6,6,1,0.08545321
157,0,2,5,2,0.08545321
157,1,2,3,1,0.08545321
157,0,2,6,2,0.08545321
157,1,4,5,1,0.08545321
157,1,4,3,1,0.08545321
157,0,5,4,2,0.08545321
157,1,4,5,1,0.08545321
157,0,3,6,2,0.08545321
157,1,3,2,2,0.08545321
157,1,5,4,1,0.08545321
157,1,2,3,1,0.08545321
157,1,6,5,1,0.08545321
157,0,3,5,2,0.08545321
157,0,5,6,2,0.08545321
157,1,5,5,1,0.08545321
157,0,2,4,1,0.08545321
157,1,6,6,2,0.08545321
157,1,4,2,1,0.08545321
157,1,2,3,2,0.08545321
157,0,3,5,2,0.08545321
157,1,2,2,2,0.08545321
157,0,2,6,2,0.08545321
157,0,6,5,2,0.08545321
157,1,3,4,1,0.08545321
157,0,6,3,2,0.08545321
157,0,2,2,2,0.08545321
157,0,2,6,2,0.08545321
157,1,5,2,1,0.08545321
157,0,5,5,2,0.08545321
157,1,6,2,1,0.08545321
157,0,6,4,2,0.08545321
157,1,6,5,1,0.08545321
157,1,4,2,2,0.08545321
157,0,3,6,2,0.08545321
157,1,4,3,2,0.08545321
157,1,3,2,1,0.08545321
157,0,2,5,2,0.08545321
157,0,3,2,2,0.08545321
157,1,6,2,2,0.08545321
157,1,5,3,1,0.08545321
157,1,3,3,2,0.08545321
157,1,6,3,2,0.08545321
157,1,4,2,1,0.08545321
157,1,2,2,1,0.08545321
157,1,2,5,1,0.08545321
157,1,4,6,1,0.08545321
157,1,4,2,2,0.08545321
157,1,2,2,1,0.08545321
157,1,4,4,1,0.08545321
157,0,6,4,2,0.08545321
157,0,6,4,2,0.08545321
157,1,5,5,1,0.08545321
157,1,3,5,1,0.08545321
157,0,6,6,2,0.08545321
157,1,3,5,1,0.08545321
157,1,5,3,1,0.08545321
157,0,2,6,1,0.08545321
157,0,4,4,2,0.08545321
157,1,4,3,1,0.08545321
157,1,5,2,2,0.08545321
157,1,4,3,2,0.08545321
157,1,3,3,1,0.08545321
157,1,5,3,1,0.08545321
157,0,2,3,2,0.08545321
157,1,4,3,1,0.08545321
157,0,2,4,1,0.08545321
157,1,6,4,1,0.08545321
157,1,3,4,1,0.08545321
157,1,4,6,1,0.08545321
157,0,6,5,2,0.08545321
157,1,4,5,1,0.08545321
158,1,4,6,2,0.002375914
158,1,2,4,1,0.002375914
158,1,6,2,2,0.002375914
158,1,4,4,1,0.002375914
158,1,6,2,2,0.002375914
158,1,3,5,1,0.002375914
158,1,3,2,2,0.002375914
158,0,4,5,2,0.002375914
158,0,5,5,2,0.002375914
158,0,4,6,2,0.002375914
158,1,6,3,1,0.002375914
158,0,3,5,2,0.002375914
158,1,5,6,1,0.002375914
158,1,6,3,1,0.002375914
158,1,5,6,1,0.002375914
158,0,5,4,2,0.002375914
158,1,5,2,1,0.002375914
158,1,5,6,1,0.002375914
158,1,3,3,1,0.002375914
158,0,3,6,2,0.002375914
158,1,3,4,2,0.002375914
158,0,5,6,2,0.002375914
158,1,4,2,1,0.002375914
158,1,4,2,2,0.002375914
158,0,3,4,2,0.002375914
158,1,5,4,1,0.002375914
158,0,2,4,2,0.002375914
158,1,3,4,1,0.002375914
158,1,2,3,2,0.002375914
158,1,6,4,1,0.002375914
158,1,5,2,2,0.002375914
158,1,2,6,1,0.002375914
158,1,4,4,1,0.002375914
158,0,4,5,2,0.002375914
158,1,6,5,1,0.002375914
158,1,5,4,1,0.002375914
158,1,6,6,1,0.002375914
158,1,2,5,1,0.002375914
158,0,5,3,2,0.002375914
158,1,3,6,1,0.002375914
158,0,3,4,2,0.002375914
158,0,4,5,2,0.002375914
158,1,6,6,1,0.002375914
158,1,2,6,1,0.002375914
158,1,6,3,1,0.002375914
158,1,6,2,1,0.002375914
158,0,6,6,2,0.002375914
158,1,3,3,1,0.002375914
158,1,5,3,2,0.002375914
158,0,4,4,2,0.002375914
158,1,3,3,2,0.002375914
158,1,3,2,1,0.002375914
158,1,2,3,1,0.002375914
158,1,6,2,1,0.002375914
158,1,5,5,1,0.002375914
158,0,2,4,2,0.002375914
158,1,3,6,1,0.002375914
158,0,5,5,2,0.002375914
158,1,4,6,1,0.002375914
158,0,2,4,2,0.002375914
158,0,2,5,2,0.002375914
158,1,5,3,2,0.002375914
158,0,4,4,2,0.002375914
158,1,3,3,2,0.002375914
158,1,6,4,1,0.002375914
158,0,6,5,2,0.002375914
158,1,2,2,1,0.002375914
158,0,5,6,2,0.002375914
158,1,5,4,2,0.002375914
158,0,3,6,1,0.002375914
158,1,5,2,2,0.002375914
158,1,4,3,2,0.002375914
158,1,6,3,2,0.002375914
158,1,2,2,2,0.002375914
158,0,4,6,2,0.002375914
158,1,2,5,1,0.002375914
158,1,5,2,1,0.002375914
158,1,3,2,1,0.002375914
158,1,6,6,1,0.002375914
158,0,2,5,2,0.002375914
158,1,2,3,1,0.002375914
158,0,2,6,2,0.002375914
158,1,4,5,1,0.002375914
158,1,4,3,1,0.002375914
158,1,5,4,2,0.002375914
158,1,4,5,1,0.002375914
158,0,3,6,2,0.002375914
158,1,3,2,2,0.002375914
158,1,5,4,1,0.002375914
158,1,2,3,1,0.002375914
158,1,6,5,1,0.002375914
158,0,3,5,2,0.002375914
158,0,5,6,2,0.002375914
158,1,5,5,1,0.002375914
158,1,2,4,1,0.002375914
158,0,6,6,2,0.002375914
158,1,4,2,1,0.002375914
158,1,2,3,2,0.002375914
158,0,3,5,2,0.002375914
158,1,2,2,2,0.002375914
158,0,2,6,2,0.002375914
158,0,6,5,2,0.002375914
158,1,3,4,1,0.002375914
158,1,6,3,2,0.002375914
158,1,2,2,2,0.002375914
158,0,2,6,2,0.002375914
158,1,5,2,1,0.002375914
158,1,6,2,1,0.002375914
158,1,6,4,2,0.002375914
158,1,6,5,1,0.002375914
158,1,4,2,2,0.002375914
158,0,3,6,2,0.002375914
158,1,4,3,2,0.002375914
158,1,3,2,1,0.002375914
158,0,2,5,2,0.002375914
158,1,3,2,2,0.002375914
158,1,6,2,2,0.002375914
158,1,5,3,1,0.002375914
158,1,3,3,2,0.002375914
158,1,6,3,2,0.002375914
158,1,4,2,1,0.002375914
158,1,2,2,1,0.002375914
158,1,2,5,1,0.002375914
158,1,4,6,1,0.002375914
158,1,4,2,2,0.002375914
158,1,2,2,1,0.002375914
158,1,4,4,1,0.002375914
158,1,6,4,2,0.002375914
158,0,6,4,2,0.002375914
158,1,5,5,1,0.002375914
158,1,3,5,1,0.002375914
158,0,6,6,2,0.002375914
158,1,3,5,1,0.002375914
158,1,5,3,1,0.002375914
158,1,2,6,1,0.002375914
158,0,4,4,2,0.002375914
158,1,4,3,1,0.002375914
158,1,5,2,2,0.002375914
158,1,4,3,2,0.002375914
158,1,3,3,1,0.002375914
158,1,5,3,1,0.002375914
158,0,2,3,2,0.002375914
158,1,4,3,1,0.002375914
158,1,2,4,1,0.002375914
158,1,6,4,1,0.002375914
158,1,3,4,1,0.002375914
158,0,4,6,1,0.002375914
158,0,6,5,2,0.002375914
158,1,4,5,1,0.002375914
160,1,4,6,2,0.043960774
160,0,2,4,1,0.043960774
160,1,6,2,2,0.043960774
160,1,4,4,1,0.043960774
160,1,6,2,2,0.043960774
160,0,3,5,1,0.043960774
160,0,3,2,2,0.043960774
160,0,4,5,2,0.043960774
160,1,5,5,2,0.043960774
160,0,4,6,2,0.043960774
160,1,6,3,1,0.043960774
160,0,3,5,2,0.043960774
160,1,5,6,1,0.043960774
160,1,6,3,1,0.043960774
160,1,5,6,1,0.043960774
160,1,5,4,2,0.043960774
160,1,5,2,1,0.043960774
160,1,5,6,1,0.043960774
160,1,3,3,1,0.043960774
160,0,3,6,2,0.043960774
160,0,3,4,2,0.043960774
160,1,5,6,2,0.043960774
160,1,4,2,1,0.043960774
160,1,4,2,2,0.043960774
160,1,3,4,2,0.043960774
160,1,5,4,1,0.043960774
160,0,2,4,2,0.043960774
160,1,3,4,1,0.043960774
160,1,2,3,2,0.043960774
160,1,6,4,1,0.043960774
160,1,5,2,2,0.043960774
160,1,2,6,1,0.043960774
160,1,4,4,1,0.043960774
160,1,4,5,2,0.043960774
160,1,6,5,1,0.043960774
160,1,5,4,1,0.043960774
160,1,6,6,1,0.043960774
160,0,2,5,1,0.043960774
160,1,5,3,2,0.043960774
160,0,3,6,1,0.043960774
160,1,3,4,2,0.043960774
160,1,4,5,2,0.043960774
160,1,6,6,1,0.043960774
160,0,2,6,1,0.043960774
160,1,6,3,1,0.043960774
160,1,6,2,1,0.043960774
160,1,6,6,2,0.043960774
160,1,3,3,1,0.043960774
160,1,5,3,2,0.043960774
160,1,4,4,2,0.043960774
160,1,3,3,2,0.043960774
160,1,3,2,1,0.043960774
160,1,2,3,1,0.043960774
160,1,6,2,1,0.043960774
160,1,5,5,1,0.043960774
160,0,2,4,2,0.043960774
160,1,3,6,1,0.043960774
160,1,5,5,2,0.043960774
160,1,4,6,1,0.043960774
160,0,2,4,2,0.043960774
160,0,2,5,2,0.043960774
160,1,5,3,2,0.043960774
160,1,4,4,2,0.043960774
160,1,3,3,2,0.043960774
160,1,6,4,1,0.043960774
160,1,6,5,2,0.043960774
160,1,2,2,1,0.043960774
160,1,5,6,2,0.043960774
160,1,5,4,2,0.043960774
160,0,3,6,1,0.043960774
160,1,5,2,2,0.043960774
160,1,4,3,2,0.043960774
160,1,6,3,2,0.043960774
160,1,2,2,2,0.043960774
160,0,4,6,2,0.043960774
160,0,2,5,1,0.043960774
160,1,5,2,1,0.043960774
160,1,3,2,1,0.043960774
160,1,6,6,1,0.043960774
160,0,2,5,2,0.043960774
160,1,2,3,1,0.043960774
160,0,2,6,2,0.043960774
160,1,4,5,1,0.043960774
160,1,4,3,1,0.043960774
160,1,5,4,2,0.043960774
160,1,4,5,1,0.043960774
160,0,3,6,2,0.043960774
160,1,3,2,2,0.043960774
160,1,5,4,1,0.043960774
160,1,2,3,1,0.043960774
160,1,6,5,1,0.043960774
160,0,3,5,2,0.043960774
160,1,5,6,2,0.043960774
160,1,5,5,1,0.043960774
160,0,2,4,1,0.043960774
160,1,6,6,2,0.043960774
160,1,4,2,1,0.043960774
160,1,2,3,2,0.043960774
160,1,3,5,2,0.043960774
160,1,2,2,2,0.043960774
160,0,2,6,2,0.043960774
160,1,6,5,2,0.043960774
160,1,3,4,1,0.043960774
160,1,6,3,2,0.043960774
160,1,2,2,2,0.043960774
160,0,2,6,2,0.043960774
160,1,5,2,1,0.043960774
160,1,5,5,2,0.043960774
160,1,6,2,1,0.043960774
160,1,6,4,2,0.043960774
160,1,6,5,1,0.043960774
160,1,4,2,2,0.043960774
160,0,3,6,2,0.043960774
160,1,4,3,2,0.043960774
160,1,3,2,1,0.043960774
160,0,2,5,2,0.043960774
160,1,3,2,2,0.043960774
160,1,6,2,2,0.043960774
160,1,5,3,1,0.043960774
160,1,3,3,2,0.043960774
160,1,6,3,2,0.043960774
160,1,4,2,1,0.043960774
160,1,2,2,1,0.043960774
160,1,2,5,1,0.043960774
160,1,4,6,1,0.043960774
160,1,4,2,2,0.043960774
160,1,2,2,1,0.043960774
160,1,4,4,1,0.043960774
160,1,6,4,2,0.043960774
160,1,6,4,2,0.043960774
160,1,5,5,1,0.043960774
160,1,3,5,1,0.043960774
160,1,6,6,2,0.043960774
160,1,3,5,1,0.043960774
160,1,5,3,1,0.043960774
160,1,2,6,1,0.043960774
160,1,4,4,2,0.043960774
160,1,4,3,1,0.043960774
160,1,5,2,2,0.043960774
160,1,4,3,2,0.043960774
160,1,3,3,1,0.043960774
160,1,5,3,1,0.043960774
160,1,2,3,2,0.043960774
160,1,4,3,1,0.043960774
160,1,2,4,1,0.043960774
160,1,6,4,1,0.043960774
160,1,3,4,1,0.043960774
160,1,4,6,1,0.043960774
160,1,6,5,2,0.043960774
160,1,4,5,1,0.043960774
161,0,4,6,2,-0.070530269
161,1,2,4,1,-0.070530269
161,1,6,2,2,-0.070530269
161,1,4,4,1,-0.070530269
161,1,6,2,2,-0.070530269
161,0,3,5,1,-0.070530269
161,1,3,2,2,-0.070530269
161,0,4,5,2,-0.070530269
161,0,5,5,2,-0.070530269
161,0,4,6,2,-0.070530269
161,1,6,3,1,-0.070530269
161,0,3,5,2,-0.070530269
161,1,5,6,1,-0.070530269
161,1,6,3,1,-0.070530269
161,1,5,6,1,-0.070530269
161,0,5,4,2,-0.070530269
161,1,5,2,1,-0.070530269
161,1,5,6,1,-0.070530269
161,1,3,3,1,-0.070530269
161,0,3,6,2,-0.070530269
161,1,3,4,2,-0.070530269
161,0,5,6,2,-0.070530269
161,1,4,2,1,-0.070530269
161,1,4,2,2,-0.070530269
161,1,3,4,2,-0.070530269
161,1,5,4,1,-0.070530269
161,1,2,4,2,-0.070530269
161,1,3,4,1,-0.070530269
161,1,2,3,2,-0.070530269
161,1,6,4,1,-0.070530269
161,1,5,2,2,-0.070530269
161,0,2,6,1,-0.070530269
161,1,4,4,1,-0.070530269
161,0,4,5,2,-0.070530269
161,1,6,5,1,-0.070530269
161,1,5,4,1,-0.070530269
161,1,6,6,1,-0.070530269
161,0,2,5,1,-0.070530269
161,1,5,3,2,-0.070530269
161,1,3,6,1,-0.070530269
161,1,3,4,2,-0.070530269
161,0,4,5,2,-0.070530269
161,1,6,6,1,-0.070530269
161,0,2,6,1,-0.070530269
161,1,6,3,1,-0.070530269
161,1,6,2,1,-0.070530269
161,0,6,6,2,-0.070530269
161,1,3,3,1,-0.070530269
161,1,5,3,2,-0.070530269
161,0,4,4,2,-0.070530269
161,1,3,3,2,-0.070530269
161,1,3,2,1,-0.070530269
161,1,2,3,1,-0.070530269
161,1,6,2,1,-0.070530269
161,1,5,5,1,-0.070530269
161,0,2,4,2,-0.070530269
161,0,3,6,1,-0.070530269
161,0,5,5,2,-0.070530269
161,1,4,6,1,-0.070530269
161,0,2,4,2,-0.070530269
161,0,2,5,2,-0.070530269
161,1,5,3,2,-0.070530269
161,0,4,4,2,-0.070530269
161,1,3,3,2,-0.070530269
161,1,6,4,1,-0.070530269
161,0,6,5,2,-0.070530269
161,1,2,2,1,-0.070530269
161,0,5,6,2,-0.070530269
161,0,5,4,2,-0.070530269
161,1,3,6,1,-0.070530269
161,1,5,2,2,-0.070530269
161,1,4,3,2,-0.070530269
161,1,6,3,2,-0.070530269
161,1,2,2,2,-0.070530269
161,0,4,6,2,-0.070530269
161,0,2,5,1,-0.070530269
161,1,5,2,1,-0.070530269
161,1,3,2,1,-0.070530269
161,1,6,6,1,-0.070530269
161,0,2,5,2,-0.070530269
161,1,2,3,1,-0.070530269
161,0,2,6,2,-0.070530269
161,1,4,5,1,-0.070530269
161,1,4,3,1,-0.070530269
161,0,5,4,2,-0.070530269
161,1,4,5,1,-0.070530269
161,0,3,6,2,-0.070530269
161,1,3,2,2,-0.070530269
161,1,5,4,1,-0.070530269
161,1,2,3,1,-0.070530269
161,1,6,5,1,-0.070530269
161,0,3,5,2,-0.070530269
161,0,5,6,2,-0.070530269
161,1,5,5,1,-0.070530269
161,1,2,4,1,-0.070530269
161,0,6,6,2,-0.070530269
161,1,4,2,1,-0.070530269
161,1,2,3,2,-0.070530269
161,0,3,5,2,-0.070530269
161,1,2,2,2,-0.070530269
161,0,2,6,2,-0.070530269
161,0,6,5,2,-0.070530269
161,1,3,4,1,-0.070530269
161,1,6,3,2,-0.070530269
161,1,2,2,2,-0.070530269
161,0,2,6,2,-0.070530269
161,1,5,2,1,-0.070530269
161,0,5,5,2,-0.070530269
161,1,6,2,1,-0.070530269
161,0,6,4,2,-0.070530269
161,1,6,5,1,-0.070530269
161,1,4,2,2,-0.070530269
161,0,3,6,2,-0.070530269
161,1,4,3,2,-0.070530269
161,1,3,2,1,-0.070530269
161,0,2,5,2,-0.070530269
161,1,3,2,2,-0.070530269
161,1,6,2,2,-0.070530269
161,1,5,3,1,-0.070530269
161,1,3,3,2,-0.070530269
161,1,6,3,2,-0.070530269
161,1,4,2,1,-0.070530269
161,1,2,2,1,-0.070530269
161,0,2,5,1,-0.070530269
161,1,4,6,1,-0.070530269
161,1,4,2,2,-0.070530269
161,1,2,2,1,-0.070530269
161,1,4,4,1,-0.070530269
161,1,6,4,2,-0.070530269
161,1,6,4,2,-0.070530269
161,1,5,5,1,-0.070530269
161,0,3,5,1,-0.070530269
161,0,6,6,2,-0.070530269
161,1,3,5,1,-0.070530269
161,1,5,3,1,-0.070530269
161,0,2,6,1,-0.070530269
161,0,4,4,2,-0.070530269
161,1,4,3,1,-0.070530269
161,1,5,2,2,-0.070530269
161,1,4,3,2,-0.070530269
161,1,3,3,1,-0.070530269
161,1,5,3,1,-0.070530269
161,1,2,3,2,-0.070530269
161,1,4,3,1,-0.070530269
161,0,2,4,1,-0.070530269
161,1,6,4,1,-0.070530269
161,1,3,4,1,-0.070530269
161,1,4,6,1,-0.070530269
161,0,6,5,2,-0.070530269
161,1,4,5,1,-0.070530269
162,0,4,6,2,-0.052223667
162,1,2,4,1,-0.052223667
162,0,6,2,2,-0.052223667
162,1,4,4,1,-0.052223667
162,1,6,2,2,-0.052223667
162,0,3,5,1,-0.052223667
162,0,3,2,2,-0.052223667
162,0,4,5,2,-0.052223667
162,0,5,5,2,-0.052223667
162,0,4,6,2,-0.052223667
162,1,6,3,1,-0.052223667
162,0,3,5,2,-0.052223667
162,0,5,6,1,-0.052223667
162,1,6,3,1,-0.052223667
162,1,5,6,1,-0.052223667
162,0,5,4,2,-0.052223667
162,1,5,2,1,-0.052223667
162,1,5,6,1,-0.052223667
162,1,3,3,1,-0.052223667
162,0,3,6,2,-0.052223667
162,0,3,4,2,-0.052223667
162,0,5,6,2,-0.052223667
162,0,4,2,1,-0.052223667
162,0,4,2,2,-0.052223667
162,0,3,4,2,-0.052223667
162,1,5,4,1,-0.052223667
162,0,2,4,2,-0.052223667
162,1,3,4,1,-0.052223667
162,0,2,3,2,-0.052223667
162,1,6,4,1,-0.052223667
162,0,5,2,2,-0.052223667
162,0,2,6,1,-0.052223667
162,1,4,4,1,-0.052223667
162,0,4,5,2,-0.052223667
162,1,6,5,1,-0.052223667
162,1,5,4,1,-0.052223667
162,1,6,6,1,-0.052223667
162,1,2,5,1,-0.052223667
162,0,5,3,2,-0.052223667
162,0,3,6,1,-0.052223667
162,0,3,4,2,-0.052223667
162,0,4,5,2,-0.052223667
162,0,6,6,1,-0.052223667
162,0,2,6,1,-0.052223667
162,1,6,3,1,-0.052223667
162,1,6,2,1,-0.052223667
162,0,6,6,2,-0.052223667
162,1,3,3,1,-0.052223667
162,0,5,3,2,-0.052223667
162,0,4,4,2,-0.052223667
162,0,3,3,2,-0.052223667
162,1,3,2,1,-0.052223667
162,1,2,3,1,-0.052223667
162,1,6,2,1,-0.052223667
162,1,5,5,1,-0.052223667
162,0,2,4,2,-0.052223667
162,0,3,6,1,-0.052223667
162,0,5,5,2,-0.052223667
162,1,4,6,1,-0.052223667
162,0,2,4,2,-0.052223667
162,0,2,5,2,-0.052223667
162,0,5,3,2,-0.052223667
162,0,4,4,2,-0.052223667
162,0,3,3,2,-0.052223667
162,1,6,4,1,-0.052223667
162,0,6,5,2,-0.052223667
162,0,2,2,1,-0.052223667
162,0,5,6,2,-0.052223667
162,0,5,4,2,-0.052223667
162,1,3,6,1,-0.052223667
162,0,5,2,2,-0.052223667
162,0,4,3,2,-0.052223667
162,0,6,3,2,-0.052223667
162,0,2,2,2,-0.052223667
162,0,4,6,2,-0.052223667
162,1,2,5,1,-0.052223667
162,1,5,2,1,-0.052223667
162,1,3,2,1,-0.052223667
162,1,6,6,1,-0.052223667
162,0,2,5,2,-0.052223667
162,1,2,3,1,-0.052223667
162,0,2,6,2,-0.052223667
162,1,4,5,1,-0.052223667
162,1,4,3,1,-0.052223667
162,0,5,4,2,-0.052223667
162,1,4,5,1,-0.052223667
162,0,3,6,2,-0.052223667
162,0,3,2,2,-0.052223667
162,1,5,4,1,-0.052223667
162,1,2,3,1,-0.052223667
162,1,6,5,1,-0.052223667
162,0,3,5,2,-0.052223667
162,0,5,6,2,-0.052223667
162,1,5,5,1,-0.052223667
162,0,2,4,1,-0.052223667
162,0,6,6,2,-0.052223667
162,1,4,2,1,-0.052223667
162,0,2,3,2,-0.052223667
162,0,3,5,2,-0.052223667
162,0,2,2,2,-0.052223667
162,0,2,6,2,-0.052223667
162,0,6,5,2,-0.052223667
162,1,3,4,1,-0.052223667
162,0,6,3,2,-0.052223667
162,0,2,2,2,-0.052223667
162,0,2,6,2,-0.052223667
162,1,5,2,1,-0.052223667
162,0,5,5,2,-0.052223667
162,1,6,2,1,-0.052223667
162,0,6,4,2,-0.052223667
162,1,6,5,1,-0.052223667
162,0,4,2,2,-0.052223667
162,0,3,6,2,-0.052223667
162,0,4,3,2,-0.052223667
162,1,3,2,1,-0.052223667
162,0,2,5,2,-0.052223667
162,0,3,2,2,-0.052223667
162,0,6,2,2,-0.052223667
162,1,5,3,1,-0.052223667
162,0,3,3,2,-0.052223667
162,0,6,3,2,-0.052223667
162,1,4,2,1,-0.052223667
162,0,2,2,1,-0.052223667
162,0,2,5,1,-0.052223667
162,1,4,6,1,-0.052223667
162,0,4,2,2,-0.052223667
162,1,2,2,1,-0.052223667
162,1,4,4,1,-0.052223667
162,0,6,4,2,-0.052223667
162,0,6,4,2,-0.052223667
162,1,5,5,1,-0.052223667
162,1,3,5,1,-0.052223667
162,0,6,6,2,-0.052223667
162,0,3,5,1,-0.052223667
162,1,5,3,1,-0.052223667
162,0,2,6,1,-0.052223667
162,0,4,4,2,-0.052223667
162,1,4,3,1,-0.052223667
162,0,5,2,2,-0.052223667
162,0,4,3,2,-0.052223667
162,1,3,3,1,-0.052223667
162,1,5,3,1,-0.052223667
162,0,2,3,2,-0.052223667
162,1,4,3,1,-0.052223667
162,0,2,4,1,-0.052223667
162,1,6,4,1,-0.052223667
162,1,3,4,1,-0.052223667
162,0,4,6,1,-0.052223667
162,0,6,5,2,-0.052223667
162,1,4,5,1,-0.052223667
163,0,4,6,2,0.041052043
163,0,2,4,1,0.041052043
163,1,6,2,2,0.041052043
163,0,4,4,1,0.041052043
163,1,6,2,2,0.041052043
163,1,3,5,1,0.041052043
163,0,3,2,2,0.041052043
163,0,4,5,2,0.041052043
163,0,5,5,2,0.041052043
163,0,4,6,2,0.041052043
163,1,6,3,1,0.041052043
163,0,3,5,2,0.041052043
163,0,5,6,1,0.041052043
163,1,6,3,1,0.041052043
163,0,5,6,1,0.041052043
163,0,5,4,2,0.041052043
163,1,5,2,1,0.041052043
163,1,5,6,1,0.041052043
163,1,3,3,1,0.041052043
163,0,3,6,2,0.041052043
163,0,3,4,2,0.041052043
163,0,5,6,2,0.041052043
163,1,4,2,1,0.041052043
163,1,4,2,2,0.041052043
163,0,3,4,2,0.041052043
163,1,5,4,1,0.041052043
163,0,2,4,2,0.041052043
163,0,3,4,1,0.041052043
163,0,2,3,2,0.041052043
163,1,6,4,1,0.041052043
163,1,5,2,2,0.041052043
163,0,2,6,1,0.041052043
163,0,4,4,1,0.041052043
163,0,4,5,2,0.041052043
163,1,6,5,1,0.041052043
163,1,5,4,1,0.041052043
163,0,6,6,1,0.041052043
163,0,2,5,1,0.041052043
163,1,5,3,2,0.041052043
163,0,3,6,1,0.041052043
163,0,3,4,2,0.041052043
163,0,4,5,2,0.041052043
163,0,6,6,1,0.041052043
163,0,2,6,1,0.041052043
163,1,6,3,1,0.041052043
